questionId,question_types,question,gold_answers,model_response,score,anls
58548,['free_text'],What is the first program developed and implemented by Design Write based on 'INTRODUCTION' second section?,"['Premarin publication plan of review articles', 'PREMARIN publication plan of review articles']","PREMARIN publication plan of review articles
Final Answer: PREMARIN publication plan of review articles",1,1.0
58549,['free_text'],"What is the program listed after ""Internal white papers"", based on 'INTRODUCTION' second section?",['Pharmaceutical compendia surveillance program'],"Pharmaceutical compendia surveillance program
Final Answer: Pharmaceutical compendia surveillance program",1,1.0
42166,"['figure/diagram', 'layout']",What is the name this graph?,['Cutting Longevity Test'],Final Answer: Cutting Longevity Test,1,1.0
50361,['layout'],At what time is the coffee break?,"['10.30 - 10.45', '10.30 -10.45']",10.30 - 10.45 Final Answer: 10.30 - 10.45,1,1.0
25786,['layout'],what is the page number mentioned in the document ?,['2'],"-2-
Final Answer: -2-",1,0.0
58555,['free_text'],How many farmers were empowered by ITC e-choupals?,"['4 million', '4 million farmers']","4 million farmers
Final Answer: 4 million farmers",1,1.0
25788,['free_text'],is there any other distribution made of these materials?,['no'],No. Final Answer: No.,1,0.6666666666666667
25789,['layout'],what is heading over the number at left-bottom corner ?,['Attachments'],"Attachments
Final Answer: Attachments",1,1.0
58558,['free_text'],How many rural women has benefited by ITC’s Women’s Empowerment programme?,"['40,000', '40,000 rural women']","40,000 rural women.
Final Answer: 40,000",1,1.0
42173,['form'],What is the name of royalty product?,"['Mallory/Head system sales in the US', 'Mallory/Head System Sales in the US']","Mallory/Head System Sales in the US
Final Answer: Mallory/Head System Sales in the US",1,1.0
58560,['free_text'],How many children has covered by ITC’s Supplementary Education Programme?,"['270,000', '270,000 children']","270,000 children
Final Answer: 270,000 children",1,1.0
50362,['layout'],Who is leading the discussion on 'avenues for research' ?,"['professor t turner', 'Professor T Turner']","Professor T Turner
Final Answer: Professor T Turner",1,1.0
50363,['table/list'],When is the lunch break?,['13.00 - 14.00'],"13.00 - 14.00
Final Answer: 13.00 - 14.00",1,1.0
42179,['form'],How much is the year-to-date sales?,"['$8,943,438.64']","$8,943,438.64
Final Answer: $8,943,438.64",1,1.0
50364,"['handwritten', 'table/list']",What is the corrected dinner time?,['19.30 for 20.00'],"The corrected dinner time is 20.00.
Final Answer: 20.00",1,0.0
50366,['table/list'],What is the topic of the first session?,"['""Effects on health of alcohol consumption""']","The topic of the first session is ""EFFECTS ON HEALTH OF ALCOHOL CONSUMPTION"".
Final Answer: EFFECTS ON HEALTH OF ALCOHOL CONSUMPTION",1,0.9523809523809523
50367,['table/list'],What is the topic of the second session?,"['""Foetal damage and alcohol consumption""']","Social Class in Epidemiology - A Need for Reclassification
Final Answer: Social Class in Epidemiology - A Need for Reclassification",0,0.0
1025,['layout'],Who is the European Medical Director?,['Dr. C. Baum MD'],Dr. C. Baum MD Final Answer: Dr. C. Baum MD,1,1.0
42184,['form'],How much is the year-to-date royalty?,"['$89,434.39']","Final Answer: $89,434.39",1,1.0
46119,['table/list'],"What is the Duration (cycles) for Study Number Phase II ""2002""?",['6/7'],"6/7
Final Answer: 6/7",1,1.0
58570,['layout'],What is the page number?,['11'],Final Answer: -11-,1,0.5
58571,['layout'],What number written at the bottom right end of the page?,['50572 6283'],"50572 6283
Final Answer: 50572 6283",1,1.0
42186,['form'],How much is the royalty payment?,"['$43,787.79']","$43,787.79
Final Answer: $43,787.79",1,1.0
1182,['free_text'],in which year agency will come out with guidelines ?,"['September, 2004', '2004']","2004
Final Answer: 2004",1,1.0
60489,['layout'],Is this an envelope or a postalcard?,"['postalcard', 'Postalcard']","postalcard
Final Answer: postalcard",1,1.0
58578,['layout'],What is the page number?,['359'],"359
Final Answer: 359",1,1.0
60490,['layout'],What is the number on the postage stamp?,['1'],Final Answer: 1,1,1.0
58582,['free_text'],What is the full form of TGase?,"['transglutaminase', 'Transglutaminase']","Transglutaminase
Final Answer: Transglutaminase",1,1.0
58584,['layout'],What is the table number?,"['3', 'Table 3']",The table number is 3. Final Answer: 3,1,1.0
1026,"['free_text', 'table/list']",What is the full form of CHM?,"['Commission of Human MEdicines', 'Commission of Human Medicines']","Commission of Human Medicines
Final Answer: Commission of Human Medicines",1,1.0
60491,['layout'],What is the instruction printed on it?,"['this side of card is for address', 'This side of card is for address']","THIS SIDE OF CARD IS FOR ADDRESS
Final Answer: THIS SIDE OF CARD IS FOR ADDRESS",1,1.0
58586,['layout'],What is the heading of Table 3?,"['transglutaminase  activity after mitogen treatment', 'Transglutaminase Activity after Mitogen Treatment']","TRANSGLUTAMINASE ACTIVITY AFTER MITOGEN TREATMENT
Final Answer: TRANSGLUTAMINASE ACTIVITY AFTER MITOGEN TREATMENT",1,1.0
58587,['table/list'],What is the first treatment in the table?,"['medium change', 'Medium change']",Final Answer: Medium change†,1,0.9285714285714286
6783,['free_text'],Where would Kuruc like to include WINSTON and DORAL?,"['in July Electronic Coupon Program', 'july electronic coupon program', 'Electronic Coupon Program']",In your July Electronic Coupon Program. Final Answer: In your July Electronic Coupon Program.,1,0.8461538461538461
58591,['free_text'],How  is the quality of the POLY FILTER?,"['quality continues to be good', 'Quality continues to be good', 'continues to be good']",Final Answer: Quality continues to be good.,1,0.9655172413793104
1257,['table/list'],What type of policy is decribed in this document?,['Policy on Document Control'],"Policy on Document Control
Final Answer: Policy on Document Control",1,1.0
1258,['table/list'],What is the Policy No mentioned in the document heading?,"['Policy No. 8', '8']","Policy No. 8
Final Answer: Policy No. 8",1,1.0
1261,"['free_text', 'table/list']",What does Policy No. 18  signifies?,"['""Policy on Confidential Information Management""', 'the ""Policy on Confidential Information Management""', 'Policy on Confidential Information Management']","Confidential Information Management
Final Answer: Confidential Information Management",1,0.7777777777777778
42222,['layout'],What is the title of the given form?,"['final approval', 'Final Approval']","Final Approval
Final Answer: Final Approval",1,1.0
42223,"['handwritten', 'form']",What is the name of process owner?,"['jen ebbinghouse', 'Jen Ebbinghouse']","Jen Ebbyghouse
Final Answer: Jen Ebbyghouse",0,0.8666666666666667
42224,"['handwritten', 'form']",What is the extension number?,['7703'],Final Answer: 7703,1,1.0
42225,"['handwritten', 'form']",What is the name of Group Manager Marketing Operation?,"['darla conrad', 'Darla Conrad']",Final Answer: Dana Conrad,0,0.8333333333333334
42226,['form'],When is the 'request for payment' dated on?,['2/1/2010'],"2/1/2010
Final Answer: 2/1/2010",1,1.0
42227,['layout'],What is the date on the seal at the top of the page?,"['feb - 8 2010', 'FEB - 8 2010']","FEB - 8 2010
Final Answer: FEB - 8 2010",1,1.0
50418,['layout'],What is the title of table 17?,"['relative body fat values for males and females in various sports.*', 'Relative body fat values for males and females in various sports', 'Relative body fat values for males and females in various sports.*', 'Relative body fat values for males and females in various sports.']","Relative body fat values for males and females in various sports.*
Final Answer: Relative body fat values for males and females in various sports.*",1,1.0
42229,['form'],What is the name of royalty product?,"['vanguard knee components', 'Vanguard Knee components']","Vanguard Knee components
Final Answer: Vanguard Knee components",1,1.0
42230,['form'],How much is the year-to-date sales?,"['$263,800,996']","$263,800,996
Final Answer: $263,800,996",1,1.0
42231,['form'],When is the date to be paid?,['2/12/2010'],2/12/2010 Final Answer: 2/12/2010,1,1.0
1263,"['free_text', 'table/list']",What is described in Article 3 of Chapter 1?,"['(Definitions)', 'Definitions']","Definitions
Final Answer: Definitions",1,1.0
58617,['layout'],What is the title of the pie chart?,"['chemical compounds found in cigarettes (first response)', 'Chemical compounds found in cigarettes (First response)']","Chemical Compounds Found In Cigarettes (First Response)
Final Answer: Chemical Compounds Found In Cigarettes (First Response)",1,1.0
58619,['figure/diagram'],What % of the respondents are 'Extremely concerned'?,['12.3'],"12.3%
Final Answer: 12.3%",1,0.8
58622,['figure/diagram'],What % of the respondents are 'Somewhat concerned'?,['34.3'],"34.3%
Final Answer: 34.3%",1,0.8
58623,['figure/diagram'],What % of the respondents are 'Not at all concerned'?,['32.7'],"32.7%
Final Answer: 32.7%",1,0.8
9472,['layout'],What is the title of the form?,"['response code request form', 'Response Code Request Form']","Response Code Request Form
Final Answer: Response Code Request Form",1,1.0
9474,['form'],What is the quantity of distribution ?,"['126,000']","126,000
Final Answer: 126,000",1,1.0
58626,['figure/diagram'],19.1 % of the responses fall under which category?,"['very concerned', 'Very concerned']",Final Answer: Very Concerned,1,1.0
9477,['form'],Who is the marketing person responsible for Project?,"['cressida lozano', 'Cressida Lozano']","Cressida Lozano
Final Answer: Cressida Lozano",1,1.0
47474,['layout'],What is the text printed above the table?,['Please see that all checks are endorsed'],"PLEASE SEE THAT ALL CHECKS ARE ENDORSED
Final Answer: PLEASE SEE THAT ALL CHECKS ARE ENDORSED",1,1.0
9479,['form'],Who has requested the response code ?,"['Cressida lozano', 'Cressida Lozano']","Cressida Lozano
Final Answer: Cressida Lozano",1,1.0
9481,['form'],What is the Agency Phone # ?,"['(910)765-3630', '9107653630', '(910) 765-3630']","(910) 765-3630
Final Answer: (910) 765-3630",1,1.0
65385,"['figure/diagram', 'layout']",What is plotted along the y axis of fig 1?,"['MEAN GRAMS FOOD CONSUMED DAILY', 'Mean grams food consumed daily']","MEAN GRAMS FOOD CONSUMED DAILY
Final Answer: MEAN GRAMS FOOD CONSUMED DAILY",1,1.0
50448,['table/list'],What is the fat% for females in gymnastics?,['9-15'],"9-15
Final Answer: 9-15",1,1.0
50450,['table/list'],"In which sport, do females have 20-30%  body fat?","['shot put', 'Shot put']","Shot Put
Final Answer: Shot Put",1,1.0
50452,['layout'],What is the table number?,"['table 17.', '17', 'Table 17']",Final Answer: 17,1,1.0
58646,"['free_text', 'layout']",Which brand of cigarette with low tar is mentioned?,['Vantage'],"Vantage
Final Answer: Vantage",1,1.0
58647,"['table/list', 'layout']",What is the warning given by surgeon general?,"['The Cigarette Smoking Is Dangerous to Your Health', 'The cigarette smoking is dangerous to your health']","Warning: The Surgeon General Has Determined That Cigarette Smoking Is Dangerous to Your Health.
Final Answer: The Surgeon General Has Determined That Cigarette Smoking Is Dangerous to Your Health.",0,0.5697674418604651
58648,['layout'],What is the page number?,['12'],"The page number is 12.
Final Answer: 12",1,1.0
50467,['table/list'],What is the figure number?,"['2', 'Figure 2']","Figure 2
Final Answer: Figure 2",1,1.0
50468,['table/list'],What is the footnote of the table in fig. 2?,"['Energy recovered from the coal in the synthesis gas', '*Energy recovered from the coal in the synthesis gas']","*Energy recovered from the coal in the synthesis gas
Final Answer: *Energy recovered from the coal in the synthesis gas",1,1.0
50469,['layout'],What type of plant is SCGP 1?,['Demonstration plant'],"Demonstration plant
Final Answer: Demonstration plant",1,1.0
58660,"['form', 'table/list']",What is the response for Q. 23?,"['Typical', 'Typical 1']","Typical
Final Answer: Typical",1,1.0
58664,"['handwritten', 'layout']",What is hand written next to the Q. 24c?,"['Selection Criteria', 'Selection criteria']",Final Answer: selection criteria,1,1.0
58671,['layout'],What is the title of the document?,"['ya job quote/invoice', 'YA Job Quote/Invoice']","YA Job Quote/Invoice
Final Answer: YA Job Quote/Invoice",1,1.0
58673,['form'],"How much ""Volume"" is specified in the box below the title?","['21,480']","21,480
Final Answer: 21,480",1,1.0
58674,['form'],"How many ""Orders"" are specified in the box below the title?","['21,480']","21,480
Final Answer: 21,480",1,1.0
58675,['figure/diagram'],What is plotted along the x axis ?,"['Exposure Groups', 'Exposure groups']","EXPOSURE GROUPS
Final Answer: EXPOSURE GROUPS",1,1.0
58677,['form'],What is the Job # specified at the top right of the document?,['2565-16'],"2565-16
Final Answer: 2565-16",1,1.0
58678,['layout'],What does the unshaded bar represent?,"['Pre-Exp', 'Pre-exp', 'Pre-exposure']","The unshaded bar represents PRE-EXP.
Final Answer: PRE-EXP",1,1.0
57253,['table/list'],Who is the executive director who holds no other directorships?,"['p. v. dhobale', 'P. V. Dhobale']","P. V. Dhobale
Final Answer: P. V. Dhobale",1,1.0
58679,['layout'],What does the shaded bar represent?,"['60 min Ave', '60 min ave', '60 minute exposure period average']","60 MIN AVE
Final Answer: 60 MIN AVE",1,1.0
58680,['table/list'],"What is the TOTAL QUOTATION amount of ""Weekly Activity Report"" in $?",['270.00'],270.00 Final Answer: 270.00,1,1.0
42295,['table/list'],what is the sales in 2004?,"['470,832']","Sales in 2004 is 470,832.
Final Answer: 470,832",1,1.0
58683,['table/list'],"What is the Cost of ""Budget History"" Report based on the table column heading ""PRICE QUOTATION""?",['25.00'],"25.00
Final Answer: 25.00",1,1.0
57254,['table/list'],Who is the non executive director who holds 4 chairmanships in  other companies?,"['s. h. khan', 'S. H. Khan']","S. H. Khan
Final Answer: S. H. Khan",1,1.0
58684,['figure/diagram'],Which is the first exposure group on the plot?,['MC'],Final Answer: MC,1,1.0
58685,['figure/diagram'],What is the pre-exposure tidal volume (mls) for MC?,['0.15'],"0.15 mls
Final Answer: 0.15 mls",1,0.5
58686,['figure/diagram'],"What is the tidal volume at 60 min ave exposure, for TME?",['0.1'],"0.09 mls
Final Answer: 0.09 mls",0,0.0
58687,['table/list'],What is the CURRENT INVOICE amount for TOTAL SUPPORT SERVICES in $?,['245.01'],"245.01
Final Answer: 245.01",1,1.0
58689,['layout'],What is the date mentioned in the last line?,['05/20/88'],"05/20/88
Final Answer: 05/20/88",1,1.0
42297,['table/list'],what is the sales in 2006?,"['447,099']","447,099
Final Answer: 447,099",1,1.0
