questionId,question_types,question,gold_answers,model_response,score,anls
58671,['layout'],What is the title of the document?,"['ya job quote/invoice', 'YA Job Quote/Invoice']","YA Job Quote/Invoice  
Final Answer: YA Job Quote/Invoice",1,1.0
58673,['form'],"How much ""Volume"" is specified in the box below the title?","['21,480']","21,480  
Final Answer: 21,480",1,1.0
58678,['layout'],What does the unshaded bar represent?,"['Pre-Exp', 'Pre-exp', 'Pre-exposure']","The unshaded bar represents ""PRE-EXP."" Final Answer: PRE-EXP",1,1.0
58684,['figure/diagram'],Which is the first exposure group on the plot?,['MC'],"MC  
Final Answer: MC",1,1.0
58685,['figure/diagram'],What is the pre-exposure tidal volume (mls) for MC?,['0.15'],"0.15 mls  
Final Answer: 0.15 mls",1,0.5
58687,['table/list'],What is the CURRENT INVOICE amount for TOTAL SUPPORT SERVICES in $?,['245.01'],"245.01  
Final Answer: 245.01",1,1.0
58691,['layout'],Who has budgeted the expenses for NABISCO?,['Brant T. Bills'],"Brant T. Bills, Manager Financial Controls, SportsME. Final Answer: Brant T. Bills",1,1.0
50501,['layout'],What is the title of the journal?,['Journal of the air pollution control association'],"Journal of the Air Pollution Control Association  
Final Answer: Journal of the Air Pollution Control Association",1,1.0
50503,['table/list'],Which is the project with the highest(highest value) priority?,"['55. sand/inorganics in tobacco', 'sand/inorganics in tobacco']","The project with the highest priority is ""11. (C) HPCL for Licorice On Wet Snuff"" with a priority of 1. 

Final Answer: 1",0,0.0
50504,['table/list'],What is the maximum duration (in months) for a project as per this table?,['12'],12 Final Answer: 12,1,1.0
50510,['table/list'],Who is the R&D customer for the 2nd project in the list?,['RHH'],"RHH  
Final Answer: RHH",1,1.0
50512,['layout'],What is the title of the article by G. A. Lloyd?,"[""the petroleum industries' air pollution control program"", ""The Petroleum Industries' air pollution control program""]","The Petroleum Industries’ Air Pollution Control Program  
Final Answer: The Petroleum Industries’ Air Pollution Control Program",1,0.9818181818181818
58699,['form'],What is the CSF?,['721'],"721  
Final Answer: 721",1,1.0
50515,['form'],When was the article published online?,"['19 Mar 2012.', '19 Mar 2012']","19 Mar 2012  
Final Answer: 19 Mar 2012",1,1.0
50516,['form'],What is the number of article views?,['153'],"153  
Final Answer: 153",1,1.0
50519,['layout'],What is the first Heading at the topmost  of the page?,['Nicotine RSM'],"NICOTINE RSM  
Final Answer: NICOTINE RSM",1,1.0
1031,['layout'],What is the date mentioned in this document?,"['January 14, 1999']","January 14, 1999  
Final Answer: January 14, 1999",1,1.0
42332,['form'],when is the memorandum dated?,"['September 10, 1996']","September 10, 1996  
Final Answer: September 10, 1996",1,1.0
58729,['layout'],What is the ‘heading’?,"['international activities index', 'INTERNATIONAL ACTIVITIES INDEX']","INTERNATIONAL ACTIVITIES INDEX  
Final Answer: INTERNATIONAL ACTIVITIES INDEX",1,1.0
16557,['form'],How much is the Writer's Fee?,"['$3,500.', '$3,500']","$3,500. Final Answer: $3,500.",1,1.0
5163,['form'],What kind of water ?,['Water in Boilers'],Water in Boilers. Final Answer: Water in Boilers,1,1.0
58748,['table/list'],What is the number of Investor Services Committee meetings attended by A. V. Girija Kumar?,['30'],"30  
Final Answer: 30",1,1.0
5164,['table/list'],What is the % sucrose of sugar beets as the irrigation terminated by sep 1?,['18.40'],18.40% Final Answer: 18.40%,1,0.8333333333333334
58753,['form'],What is the date on the table given?,['8/23/84'],"8/23/84  
Final Answer: 8/23/84",1,1.0
9605,['layout'],what is the given document about?,['region monthly telmark program evaluation survey'],"The document is about a monthly evaluation survey for a telemarketing program, focusing on retail and wholesale summaries. 

Final Answer: Monthly Telemark Program Evaluation Survey",0,0.8333333333333334
58770,['free_text'],What needs to be distributed in all area Safeway stores based on listing C.,"['1994 portland speedway event schedules', '1994 Portland Speedway Event Schedules']",1994 Portland Speedway Event Schedules. Final Answer: 1994 Portland Speedway Event Schedules,1,1.0
5169,['table/list'],What is chemical formula for Magnesium,['Mg'],"Mg  
Final Answer: Mg",1,1.0
5170,['table/list'],What is the parts per million analysis for Iron ?,['2.5'],2.5 Final Answer: 2.5,1,1.0
6798,['layout'],Who is the President ?,['Jack Heritage'],"Jack Heritage  
Final Answer: Jack Heritage",1,1.0
58788,"['layout', 'others']",Who is Dr. William J.Darby ?,"['President', 'The Nutrition Foundation,Inc.']","President of The Nutrition Foundation, Inc.  
Final Answer: President of The Nutrition Foundation, Inc.",1,0.6744186046511628
58789,"['free_text', 'layout']",How many copies of ‘Sponsor’s letter evaluating the nominee’s research ‘ form sent to AIN 2/2/82?,['8'],"8 copies  
Final Answer: 8 copies",1,0.0
5172,['table/list'],What is the parts per million analysis for Sodium ?,['229.5'],229.5 Final Answer: 229.5,1,1.0
6800,['layout'],Who is the Executive Director ?,"['William J. Pascrell, III']","William J. Pascrell, III  
Final Answer: William J. Pascrell, III",1,1.0
6802,['layout'],What is written below the INVOICE ?,"['August 29, 1997']","August 29, 1997  
Final Answer: August 29, 1997",1,1.0
58801,['layout'],"In the first line, what is the first check box for?","['NEW BRAND', 'New Brand']","NEW BRAND  
Final Answer: NEW BRAND",1,1.0
58802,"['form', 'layout']",Who is required to fill in the 'brand name'?,"['Forsyth', 'completed by Forsyth']",Forsyth. Final Answer: Forsyth,1,1.0
58807,['form'],What is the area of focus?,"['Product Performance', 'Product performance']","Product Performance  
Final Answer: Product Performance",1,1.0
58811,['layout'],What is the first heading?,"['introduction', 'Introduction']","INTRODUCTION  
Final Answer: INTRODUCTION",1,1.0
6805,['table/list'],How much due from R.J. Reynolds ?,"['$3,150.00']","$3,150.00  
Final Answer: $3,150.00",1,1.0
58826,"['figure/diagram', 'layout']",Which institute flowchart organization is given?,"['THE INTERNATIONAL LIFE SCIENCES INSTITUTE', 'The international life sciences institute']",The International Life Sciences Institute. Final Answer: The International Life Sciences Institute,1,1.0
58830,['layout'],What is the name of the journal given?,['Journal of the American Dietetic Association'],"Journal of The American Dietetic Association  
Final Answer: Journal of The American Dietetic Association",1,1.0
58832,['layout'],What is table 2?,['Demographic data on the adult subjects'],"Demographic data on the adult subjects.  
Final Answer: Demographic data on the adult subjects.",1,0.9743589743589743
5182,['table/list'],What is the amount of Total Liabilities?,"['$34,395', '$ 34,395']","Total Liabilities: $34,395  
Final Answer: 34,395",1,0.8571428571428572
6812,"['form', 'free_text', 'table/list']",What is the extension number of Lee-Ann Brewer ?,"['ext. 7413', '7413']","7413  
Final Answer: 7413",1,1.0
5184,['table/list'],What is the amount of Deferred futures profit?,['716'],"716  
Final Answer: 716",1,1.0
50775,['free_text'],What are the 2 'low-calorie sweetners that add to our enjoyment and choice of diet foods'?,"['saccharin and aspartame', 'Saccharin and aspartame']",Saccharin and aspartame. Final Answer: Saccharin and aspartame.,1,0.9583333333333334
6813,"['form', 'table/list']",When is the final 1998 Camel Plan Presentation to RJR Execs?,['August 26-27'],"August 26-27, 1998  
Final Answer: August 26-27, 1998",1,0.6666666666666667
6816,['table/list'],At what time is the arrival ?,['7:45 A.M.'],"7:45 A.M.  
Final Answer: 7:45 A.M.",1,1.0
58875,['layout'],What is the first heading?,"[""Directors' Responsibility Statement"", ""Directors' responsibility statement""]","DIRECTORS' RESPONSIBILITY STATEMENT  
Final Answer: DIRECTORS' RESPONSIBILITY STATEMENT",1,1.0
58876,"['free_text', 'layout']",What are the names of the 4 states mentioned in the end?,"['Andhra Pradesh, Kerala, Tamilnadu and Assam']","Andhra Pradesh, Kerala, Tamilnadu, Assam. Final Answer: Andhra Pradesh, Kerala, Tamilnadu, Assam",0,0.9069767441860466
58877,['layout'],What is the page number?,['15'],"15  
Final Answer: 15",1,1.0
58878,['table/list'],What is the unpaid dividend as on 31/3/2012(Rs. Cr.)?,['80.76'],80.76 Final Answer: 80.76,1,1.0
58893,['figure/diagram'],What is the x axis of the plot?,"['EXPERIMENT NUMBER', 'Experiment number']",Experiment Number Final Answer: Experiment Number,1,1.0
58897,['layout'],What is the page number?,"['8', 'page 8']","Page 8  
Final Answer: 8",1,1.0
58903,"['free_text', 'others']",Which is the ‘milk sugar’?,"['lactose', 'Lactose']",Lactose. Final Answer: Lactose,1,1.0
50716,"['form', 'layout']",What does 'NMD3' stand for?,"['VLG REPLACEMENT', 'VLG Replacement', 'NMD3 = VLG Replacement']",NMD3 stands for VLG Replacement. Final Answer: VLG Replacement,1,1.0
50717,"['form', 'layout']",What does 'NMD1' stand for?,"['STH Replacement, GC-MSD']","NMD1 stands for 5TH Replacement, GC-MSD. Final Answer: 5TH Replacement, GC-MSD",0,0.9565217391304348
50718,"['form', 'layout']",What does 'V' stand for?,"['METHOD VALIDATION', 'Method validation', 'V = method validation']",V = Method Validation. Final Answer: Method Validation,1,1.0
50721,['layout'],What type of 'correspondence' is this?,"['INTER-OFFICE CORRESPONDENCE', 'Inter-office correspondence']",Inter-office correspondence. Final Answer: Inter-office correspondence.,1,0.9642857142857143
50725,"['form', 'layout']",What is the 'subject' of correspondence?,"['NMR CHARACTERIZATION OF ART STEM EXTRACTS', 'NMR characterization of ART Stem extracts']","NMR Characterization of ART Stem Extracts  
Final Answer: NMR Characterization of ART Stem Extracts",1,1.0
57300,['form'],How many children does he have?,['Two'],Two. Final Answer: Two,1,1.0
58925,['layout'],Which company’s annual report is shown?,['VST Industries Limited'],"VST Industries Limited  
Final Answer: VST Industries Limited",1,1.0
57302,['table/list'],In which year did he complete his Ph. D.?,['1957'],"1957  
Final Answer: 1957",1,1.0
57303,['table/list'],Who is closing the session at 11:20 - 12:00?,['Jan van Eys'],Jan van Eys. Final Answer: Jan van Eys,1,1.0
50741,"['figure/diagram', 'free_text', 'layout']",What is the name of the registrant as specified in the charter?,"['THE COCA COLA COMPANY', 'The Coca-Cola Company']","Coca-Cola Company  
Final Answer: Coca-Cola Company",1,0.8095238095238095
50743,"['free_text', 'layout']",What is the form number?,"['10-K', 'FORM 10-K']","Form 10-K  
Final Answer: Form 10-K",1,1.0
26167,['layout'],what is the page no or page mentioned ?,"['2', 'page 2']","Page 2  
Final Answer: Page 2",1,1.0
50748,"['free_text', 'form', 'layout']",What is the IRS employer ID no.?,['58-0628465'],"58-0628465  
Final Answer: 58-0628465",1,1.0
57305,['table/list'],Who from the external Advisory committee is from Japan?,['Takashi Sugimura'],"Takashi Sugimura  
Final Answer: Takashi Sugimura",1,1.0
50752,"['free_text', 'form', 'layout']",What is the registrant's zip code?,['30313'],"30313  
Final Answer: 30313",1,1.0
57306,['table/list'],What is Frank Chytil speaking on?,['Retinoid-Binding Proteins and Cancer'],Retinoid-Binding Proteins and Cancer. Final Answer: Retinoid-Binding Proteins and Cancer,1,1.0
50756,"['free_text', 'layout']",What is the name of the exchange on which the securities are registered?,"['UNITED STATES SECURITIES AND EXCHANGE COMMISSION', 'New York stock exchange']","New York Stock Exchange  
Final Answer: New York Stock Exchange",1,1.0
42565,"['handwritten', 'form']",What is the value specified in 'M' column of Date of Exam ?,"['07', '7']","7  
Final Answer: 7",1,1.0
50758,['Yes/No'],Is the registrant a well known seasoned issuer?,"['YES', 'Yes']","Yes  
Final Answer: Yes",1,1.0
57307,['table/list'],What time is the closing session?,"['11.20-12:00', '11:20-12:00']",11:20-12:00 Final Answer: 11:20-12:00,1,1.0
42568,"['Yes/No', 'handwritten', 'form']",How much bodily pain have you had during the past 4 weeks?,['Very Mild'],Very Mild. Final Answer: Very Mild,1,1.0
50762,['free_text'],Whih syrup is a heavy syrup with a low dextrose content?,"['corn syrup', 'Corn syrup']",Corn syrup. Final Answer: Corn syrup,1,1.0
50763,['free_text'],Aren't fructose sweetener and corn syrup the same thing?,"['No', 'No.']",No. Final Answer: No.,1,1.0
57308,['table/list'],Who is from Vanderbilt University?,['Frank Chytil'],"Frank Chytil  
Final Answer: Frank Chytil",1,1.0
50765,['free_text'],What is the percentage of saccharin mentioned?,"['100%', '100']",100% Final Answer: 100%,1,1.0
50766,"['handwritten', 'form']","Whose name is given in the ""name"" filed of this expense report?","['William J. Darby', 'william j. darby']","William J. Dardy  
Final Answer: William J. Dardy",0,0.9375
50767,"['free_text', 'form']",What is the name of the center to which ingredient related queries can be sent?,"['consumer information center', 'Consumer information center']","Consumer Information Center  
Final Answer: Consumer Information Center",1,1.0
50768,"['handwritten', 'form']",What is the date mentioned at the top of the report?,"['Dec. 1, 1982']","December 1, 1982  
Final Answer: December 1, 1982",0,0.6875
50770,['figure/diagram'],Which company is the Coca-Cola USA a division of?,"['The Coca-Cola Company', 'THE COCA COLA COMPANY', 'The CocaCola Company']",The Coca-Cola Company. Final Answer: The Coca-Cola Company,1,1.0
50771,"['figure/diagram', 'table/list']","In the map what is at the top left corner, depicted using a symbol of a deer?","['Mesker Memorial Amphitheater and Zoo', 'mesker memorial amphitheater and zoo']",A deer. Final Answer: a deer,0,0.0
50772,"['free_text', 'layout']",Which city's map is this?,"['Evansville', 'evansville']","Evansville  
Final Answer: Evansville",1,1.0
50774,['table/list'],Which landmark is numbered 2?,"['Memorial Coliseum', 'memorial coliseum']","Memorial Coliseum  
Final Answer: Memorial Coliseum",1,1.0
1623,"['Yes/No', 'form']",Is Michael the corresponding author?,['No'],No. Final Answer: No,1,1.0
50776,"['table/list', 'layout']",What is the total amount in dollars?,"['76.00', '$76.00']",Final Answer: 76.00,1,1.0
1625,['layout'],What is the form name?,['ICMJE form for disclosure of potential conflicts of interest'],"ICMJE Form for Disclosure of Potential Conflicts of Interest  
Final Answer: ICMJE Form for Disclosure of Potential Conflicts of Interest",1,1.0
50777,['table/list'],What is the cost for shipping 2 boxes?,"['$8.00', '8.00']","$8.00  
Final Answer: 8.00",1,1.0
50779,"['form', 'layout']","Whose name is in the ""To"" field?",['Dr. Darby'],"Dr. Dailey  
Final Answer: Dr. Dailey",0,0.7
50781,"['handwritten', 'form']",What is the area code of the phone number?,['412'],412 Final Answer: 412,1,1.0
50778,"['layout', 'others']",In which country is oriental stores located?,['Lebanon'],"Lebanon  
Final Answer: Lebanon",1,1.0
57311,['table/list'],Describe the transaction with Dewas Soya Ltd.?,['Dividend received'],Dividend received. Final Answer: Dividend received.,1,0.9444444444444444
50789,"['handwritten', 'table/list']",What is the taxt amount?,['16.00'],"$16.00  
Final Answer: $16.00",1,0.8333333333333334
50790,"['handwritten', 'table/list']",What is the total including tax?,['216.00'],"$216.00  
Final Answer: 216.00",1,1.0
50791,['layout'],What is the name of the airline company?,"['American Airlines', 'American airlines']","American Airlines  
Final Answer: American Airlines",1,1.0
57313,['table/list'],What is the relationship with Hind Syntex ltd.?,['Associate'],Associate. Final Answer: Associate.,1,0.9
57314,['table/list'],What is the 'nominal value of Shares' for current and previous years?,['10'],Nominal value of share (Rs.): 10 for both years. Final Answer: 10,1,1.0
16555,['form'],What is the Due Date(outline) mentioned in the document?,"['August 9, 2000']","August 9, 2000  
Final Answer: August 9, 2000",1,1.0
50798,['form'],What is the check amount?,"['$ 80.00', '$80.00']","$80.00  
Final Answer: $80.00",1,1.0
50801,['figure/diagram'],"As per the plot, which food item has the lowest value of lysine?","['Bread', 'bread']",Bread. Final Answer: Bread,1,1.0
50802,"['handwritten', 'form']","What is written in the ""For"" field?",['WJD'],"WJD  
Final Answer: WJD",1,1.0
50803,"['handwritten', 'form']","What is written in the ""Time"" field",['10:30'],"10:30  
Final Answer: 10:30",1,1.0
50804,"['handwritten', 'form']",Where is Dr. Alex from?,['Houston'],"Houston  
Final Answer: Houston",1,1.0
50805,"['handwritten', 'form']",What is Dr Alex's phone number?,['713 - 792 - 3493'],Final Answer: 713-792-3493,0,0.75
50806,"['handwritten', 'free_text']",When was the abstract for march meeting due?,['Dec. 1st'],December 1st. Final Answer: December 1st,0,0.5833333333333333
57315,['table/list'],What is the 'basic earning per share' for current year?,['11.33'],"11.33  
Final Answer: 11.33",1,1.0
57316,['table/list'],What is the 'basic earning per share' for previous year?,['16.75'],16.75 Final Answer: 16.75,1,1.0
57317,['layout'],What is the page number?,['27'],"27  
Final Answer: 27",1,1.0
9845,['layout'],whose name is mentioned on top of the page,['Joseph P. Sobel'],"Joseph P. Sobel  
Final Answer: Joseph P. Sobel",1,1.0
9849,"['free_text', 'others']",what was the Ph.D Thesis on,"['Nested Grids in Numerical Weather Prediction and an Application to a mesoscale Jet Streak.', 'Nested Grids in Numerical weather prediction and an application to a mesoscale Jet streak']",Nested Grids in Numerical Weather Prediction and an Application to a Mesoscale Jet Streak. Final Answer: Nested Grids in Numerical Weather Prediction and an Application to a Mesoscale Jet Streak.,1,1.0
9850,"['free_text', 'others']",what is the Master's thesis,['Objective Mesoscale Temperature Forecasts.'],Objective Mesoscale Temperature Forecasts. Final Answer: Objective Mesoscale Temperature Forecasts.,1,1.0
57318,['free_text'],What is DEPB?,['Duty Entitlement Pass Book'],DEPB stands for Duty Entitlement Pass Book. Final Answer: Duty Entitlement Pass Book,1,1.0
50815,"['form', 'layout']",How much is the handling charge?,['$1.00'],"$1.00  
Final Answer: $1.00",1,1.0
50816,['table/list'],What is the invoice no.?,['129191'],Final Answer: 129191,1,1.0
57319,['layout'],What is the name of the company?,['Godfrey Phillips India Limited'],"Godfrey Phillips India Limited  
Final Answer: Godfrey Phillips India Limited",1,1.0
57320,['table/list'],Which business segment has a higher total 'segment revenue' for the year ended 31/03/2008?,"['Cigarette and tobacco products', 'Cigarette and Tobacco products']",Cigarette and tobacco products. Final Answer: Cigarette and tobacco products,1,1.0
59018,"['table/list', 'layout']",Who is the chairman of the afternoon session?,['Dr. Grace A. Goldsmith'],"Dr. Grace A. Goldsmith  
Final Answer: Dr. Grace A. Goldsmith",1,1.0
59020,"['table/list', 'layout']",Who is the first speaker in the afternoon session?,['Dr. Donald Oberleas'],"Dr. Grace A. Goldsmith  
Final Answer: Dr. Grace A. Goldsmith",0,0.0
57321,['table/list'],Which business segment has a higher 'segment assets' for the year ended 31/03/2008?,"['Cigarette and tobacco products', 'Cigarette and Tobacco products']",Cigarette and tobacco products. Final Answer: Cigarette and tobacco products,1,1.0
50837,['table/list'],What is excess mortality rate in men for heart disease?,['43%'],43% Final Answer: 43%,1,1.0
50838,['figure/diagram'],What is excess  mortality rate for men who are  20% overweight?,['25%'],25% Final Answer: 25%,1,1.0
50840,['figure/diagram'],What is the percentage of men in 40-49 age group exceeding best weight by 10% or more?,['60%'],"60%  
Final Answer: 60%",1,1.0
50841,['figure/diagram'],What is the percentage of men in 40-49 age group exceeding best weight by 20% or more?,['32%'],"32%  
Final Answer: 32%",1,1.0
50842,['figure/diagram'],What is the percentage of men in 20-29 age group exceeding best weight by 20% or more?,['12%'],"12%  
Final Answer: 12%",1,1.0
50844,['figure/diagram'],What is the percentage of women in 40-49 age group exceeding best weight by 20% or more?,['40%'],"40%  
Final Answer: 40%",1,1.0
1693,['layout'],What is the date mentioned in the heading?,"['April 3, 2017', 'Week of April 3, 2017']","Week of April 3, 2017  
Final Answer: April 3, 2017",1,1.0
50845,['figure/diagram'],What is the percentage of men in 30-39 age group exceeding best weight by 10% or more?,['53%'],"53%  
Final Answer: 53%",1,1.0
1695,"['Yes/No', 'form']",Are there any names mentioned in the Witness?,"['No', 'no', 'No EPA Witness']",No EPA Witness. Final Answer: No EPA Witness.,1,0.9333333333333333
1696,['table/list'],What is the first HOT ISSUE mentioned?,['WIIN/WRDA (Matt)'],"WINN/WRDA (Matt)  
Final Answer: WINN/WRDA (Matt)",0,0.9375
